,Iteration,Selected Features,Accuracy,Precision,Recall,F1 Score,AUC-ROC
8998,8999,"['total day minutes', 'total intl calls', 'total day calls', 'total intl charge', 'total eve calls', 'total night calls', 'total eve charge', 'total day charge', 'total intl minutes', 'total night minutes']",0.8725637181409296,0.65,0.26804123711340205,0.3795620437956204,0.6217399168023151
8999,9000,"['total intl charge', 'total night minutes', 'total eve minutes', 'total night charge', 'total intl minutes', 'international plan', 'total intl calls', 'voice mail plan', 'total day calls', 'total day charge']",0.9145427286356822,0.9166666666666666,0.4536082474226804,0.6068965517241379,0.7232953517815156
9000,9001,"['total night calls', 'total day charge', 'total eve calls', 'total intl calls', 'total intl charge', 'total day minutes', 'account length', 'voice mail plan', 'total intl minutes', 'total night minutes']",0.8695652173913043,0.6470588235294118,0.2268041237113402,0.33587786259541985,0.6028757460661964
9001,9002,"['total day calls', 'total night minutes', 'total eve charge', 'total eve calls', 'total night charge', 'customer service calls', 'total day minutes', 'total night calls', 'international plan', 'number vmail messages']",0.9100449775112444,0.8363636363636363,0.4742268041237113,0.6052631578947368,0.7292186652197504
9002,9003,"['account length', 'total night calls', 'total eve minutes', 'international plan', 'number vmail messages', 'total night minutes', 'voice mail plan', 'total eve calls', 'total intl minutes', 'total eve charge']",0.8710644677661169,0.7894736842105263,0.15463917525773196,0.25862068965517243,0.5738108156990414
9003,9004,"['total eve minutes', 'international plan', 'total day calls', 'total night charge', 'total intl calls', 'total intl charge', 'voice mail plan', 'total day minutes', 'number vmail messages', 'total eve charge']",0.9265367316341829,0.9444444444444444,0.5257731958762887,0.6754966887417219,0.7602550189907759
9004,9005,"['total day calls', 'account length', 'number vmail messages', 'total night charge', 'total eve minutes', 'international plan', 'total day minutes', 'total eve charge', 'voice mail plan', 'total night calls']",0.8905547226386806,0.8333333333333334,0.30927835051546393,0.45112781954887227,0.6493760173629951
9005,9006,"['voice mail plan', 'number vmail messages', 'account length', 'total night minutes', 'total eve charge', 'total eve calls', 'total day calls', 'international plan', 'total intl charge', 'total eve minutes']",0.8725637181409296,0.8333333333333334,0.15463917525773196,0.2608695652173913,0.5746880086814975
9006,9007,"['total day charge', 'customer service calls', 'total day minutes', 'total night charge', 'number vmail messages', 'total eve minutes', 'total eve charge', 'international plan', 'total night minutes', 'total eve calls']",0.9205397301349325,0.8666666666666667,0.5360824742268041,0.6624203821656052,0.7610236932537529
9007,9008,"['total day minutes', 'total intl minutes', 'customer service calls', 'total eve charge', 'total day charge', 'account length', 'number vmail messages', 'total night minutes', 'total eve calls', 'voice mail plan']",0.9160419790104948,0.8727272727272727,0.4948453608247423,0.6315789473684211,0.7412823295351781
9008,9009,"['voice mail plan', 'account length', 'total eve charge', 'total eve minutes', 'total day calls', 'total day charge', 'total intl calls', 'total night charge', 'total intl charge', 'international plan']",0.9235382308845578,0.9423076923076923,0.5051546391752577,0.6577181208053691,0.7499457406402604
9009,9010,"['voice mail plan', 'total eve minutes', 'total night minutes', 'number vmail messages', 'total day minutes', 'total day calls', 'account length', 'total intl charge', 'total eve calls', 'total night charge']",0.8860569715142429,0.8387096774193549,0.26804123711340205,0.40624999999999994,0.6296346536444203
9010,9011,"['total night minutes', 'total day calls', 'voice mail plan', 'total day minutes', 'total intl charge', 'total eve minutes', 'international plan', 'total intl minutes', 'total night calls', 'total intl calls']",0.9115442278860569,0.8958333333333334,0.44329896907216493,0.593103448275862,0.7172635196238017
9011,9012,"['total night charge', 'total day charge', 'number vmail messages', 'total intl calls', 'international plan', 'customer service calls', 'total night minutes', 'total intl charge', 'total day minutes', 'total eve calls']",0.9145427286356822,0.7777777777777778,0.5773195876288659,0.6627218934911242,0.7746247060951348
9012,9013,"['total night minutes', 'total day calls', 'number vmail messages', 'total day minutes', 'total intl calls', 'total day charge', 'international plan', 'total night charge', 'total eve calls', 'voice mail plan']",0.8830584707646177,0.7317073170731707,0.30927835051546393,0.43478260869565216,0.6449900524507144
9013,9014,"['total night minutes', 'total night calls', 'total day calls', 'total eve calls', 'voice mail plan', 'total day charge', 'total night charge', 'total day minutes', 'total eve charge', 'total intl charge']",0.896551724137931,0.8888888888888888,0.32989690721649484,0.48120300751879697,0.6614396816784228
9014,9015,"['total night calls', 'total intl charge', 'number vmail messages', 'total night minutes', 'total eve calls', 'total day calls', 'voice mail plan', 'total intl calls', 'total night charge', 'customer service calls']",0.8500749625187406,0.44,0.1134020618556701,0.18032786885245902,0.5444203291734492
9015,9016,"['total eve charge', 'total eve minutes', 'total eve calls', 'total day charge', 'total intl minutes', 'total day minutes', 'customer service calls', 'total intl calls', 'total night calls', 'international plan']",0.9220389805097451,0.7528089887640449,0.6907216494845361,0.7204301075268817,0.826062579128233
9016,9017,"['total intl calls', 'total eve minutes', 'number vmail messages', 'voice mail plan', 'total day calls', 'total night minutes', 'total eve calls', 'total night charge', 'total intl minutes', 'total night calls']",0.8530734632683659,0.3333333333333333,0.010309278350515464,0.02,0.5034002532103454
9017,9018,"['customer service calls', 'total intl charge', 'voice mail plan', 'total eve minutes', 'total night minutes', 'total night charge', 'total day charge', 'total eve calls', 'total intl minutes', 'number vmail messages']",0.9145427286356822,0.8703703703703703,0.4845360824742268,0.6225165562913907,0.7361276903599204
9018,9019,"['total night minutes', 'total intl calls', 'total intl minutes', 'total day charge', 'number vmail messages', 'customer service calls', 'total night calls', 'international plan', 'total intl charge', 'total day minutes']",0.9115442278860569,0.75,0.5876288659793815,0.6589595375722542,0.7771477663230241
9019,9020,"['customer service calls', 'total day charge', 'account length', 'total intl charge', 'total intl calls', 'total day minutes', 'number vmail messages', 'total night charge', 'total intl minutes', 'total eve calls']",0.8875562218890555,0.7115384615384616,0.38144329896907214,0.4966442953020133,0.6775637547476939
9020,9021,"['total night charge', 'total day minutes', 'number vmail messages', 'total eve minutes', 'total eve charge', 'total eve calls', 'total intl calls', 'total night minutes', 'voice mail plan', 'account length']",0.889055472263868,0.8285714285714286,0.29896907216494845,0.4393939393939394,0.6442213781877373
9021,9022,"['total day charge', 'total intl calls', 'account length', 'total eve calls', 'international plan', 'total night calls', 'total night minutes', 'total intl minutes', 'total day minutes', 'total intl charge']",0.8875562218890555,0.671875,0.44329896907216493,0.5341614906832298,0.7032284319045035
9022,9023,"['total day charge', 'total intl calls', 'number vmail messages', 'total night calls', 'total day minutes', 'total day calls', 'total eve minutes', 'voice mail plan', 'account length', 'international plan']",0.8995502248875562,0.8125,0.4020618556701031,0.5379310344827587,0.6931361909929462
9023,9024,"['voice mail plan', 'customer service calls', 'total night calls', 'total day calls', 'account length', 'total night charge', 'total eve charge', 'number vmail messages', 'total day minutes', 'total eve calls']",0.9085457271364318,0.8461538461538461,0.4536082474226804,0.5906040268456375,0.719786579851691
9024,9025,"['total day minutes', 'voice mail plan', 'account length', 'total day calls', 'total eve charge', 'total eve minutes', 'international plan', 'total day charge', 'total intl minutes', 'total night charge']",0.9130434782608695,0.9333333333333333,0.4329896907216495,0.5915492957746479,0.7138632664134563
9025,9026,"['voice mail plan', 'total intl charge', 'total eve minutes', 'account length', 'total intl calls', 'total day minutes', 'total eve charge', 'total eve calls', 'number vmail messages', 'total day charge']",0.881559220389805,0.68,0.35051546391752575,0.46258503401360546,0.6612226442394648
9026,9027,"['international plan', 'total day charge', 'total night calls', 'account length', 'total day calls', 'total eve minutes', 'total eve calls', 'total intl minutes', 'customer service calls', 'total intl calls']",0.9100449775112444,0.7466666666666667,0.5773195876288659,0.6511627906976744,0.7719931271477662
9027,9028,"['total eve minutes', 'total night calls', 'number vmail messages', 'total night minutes', 'total intl calls', 'total eve charge', 'total intl minutes', 'total day charge', 'customer service calls', 'total eve calls']",0.9115442278860569,0.8518518518518519,0.4742268041237113,0.609271523178808,0.7300958582022065
9028,9029,"['total intl minutes', 'total intl calls', 'total eve minutes', 'total intl charge', 'total night calls', 'total night charge', 'international plan', 'total eve calls', 'total day charge', 'total night minutes']",0.8920539730134932,0.711864406779661,0.4329896907216495,0.5384615384615384,0.7015825646590703
9029,9030,"['total day minutes', 'total intl charge', 'international plan', 'number vmail messages', 'total day charge', 'total eve calls', 'total night calls', 'account length', 'total eve minutes', 'voice mail plan']",0.904047976011994,0.8666666666666667,0.4020618556701031,0.5492957746478874,0.6957677699403146
9030,9031,"['number vmail messages', 'voice mail plan', 'total day calls', 'total eve charge', 'customer service calls', 'total day charge', 'international plan', 'total day minutes', 'total night charge', 'total intl calls']",0.9295352323838081,0.890625,0.5876288659793815,0.7080745341614906,0.7876740821124978
9031,9032,"['total day calls', 'account length', 'total intl calls', 'customer service calls', 'total night minutes', 'total eve calls', 'total eve minutes', 'voice mail plan', 'international plan', 'total day minutes']",0.9250374812593704,0.873015873015873,0.5670103092783505,0.6875,0.7764876107795261
9032,9033,"['total day calls', 'international plan', 'total day charge', 'customer service calls', 'total intl charge', 'number vmail messages', 'total night minutes', 'total intl calls', 'total eve calls', 'account length']",0.9145427286356822,0.7857142857142857,0.5670103092783505,0.6586826347305389,0.7703472599023332
9033,9034,"['total day minutes', 'number vmail messages', 'total night charge', 'total day charge', 'total night minutes', 'account length', 'total intl calls', 'customer service calls', 'total eve charge', 'total eve calls']",0.9190404797601199,0.864406779661017,0.5257731958762887,0.6538461538461539,0.7558690540784951
9034,9035,"['total eve minutes', 'total eve charge', 'account length', 'total intl minutes', 'total intl calls', 'international plan', 'total night minutes', 'number vmail messages', 'total night calls', 'total day charge']",0.9235382308845578,0.9423076923076923,0.5051546391752577,0.6577181208053691,0.7499457406402604
9035,9036,"['total night minutes', 'international plan', 'total day calls', 'total night charge', 'total night calls', 'total eve calls', 'total day charge', 'total intl calls', 'total eve charge', 'account length']",0.8845577211394303,0.7380952380952381,0.31958762886597936,0.4460431654676259,0.6501446916259722
9036,9037,"['total eve calls', 'total intl charge', 'total day charge', 'voice mail plan', 'total night minutes', 'international plan', 'total day calls', 'total intl minutes', 'total day minutes', 'number vmail messages']",0.889055472263868,0.7555555555555555,0.35051546391752575,0.4788732394366196,0.6656086091517454
9037,9038,"['total night calls', 'international plan', 'total day minutes', 'total eve calls', 'total intl minutes', 'total night charge', 'customer service calls', 'total day calls', 'account length', 'total eve minutes']",0.9010494752623688,0.7183098591549296,0.5257731958762887,0.6071428571428571,0.7453427382890214
9038,9039,"['total eve calls', 'voice mail plan', 'total day calls', 'total day charge', 'total intl minutes', 'customer service calls', 'total night calls', 'total intl charge', 'account length', 'total day minutes']",0.8830584707646177,0.7021276595744681,0.3402061855670103,0.4583333333333334,0.6578223910291193
9039,9040,"['total day minutes', 'voice mail plan', 'total night minutes', 'total eve calls', 'total eve minutes', 'total night charge', 'total eve charge', 'total intl charge', 'international plan', 'total night calls']",0.9085457271364318,0.875,0.4329896907216495,0.5793103448275861,0.7112316874660878
9040,9041,"['total day calls', 'number vmail messages', 'total eve charge', 'total intl charge', 'total day charge', 'voice mail plan', 'international plan', 'total eve calls', 'total day minutes', 'customer service calls']",0.9265367316341829,0.8333333333333334,0.6185567010309279,0.7100591715976331,0.7987520347259902
9041,9042,"['total intl minutes', 'total day calls', 'total day charge', 'total night charge', 'total intl calls', 'number vmail messages', 'international plan', 'account length', 'total day minutes', 'total eve calls']",0.8995502248875562,0.7884615384615384,0.422680412371134,0.5503355704697986,0.7016910833785496
9042,9043,"['total intl charge', 'voice mail plan', 'total eve charge', 'number vmail messages', 'total night calls', 'total intl calls', 'international plan', 'account length', 'total day minutes', 'total eve minutes']",0.9220389805097451,0.8947368421052632,0.5257731958762887,0.6623376623376623,0.7576234400434074
9043,9044,"['total eve minutes', 'account length', 'number vmail messages', 'total eve calls', 'total intl minutes', 'total day minutes', 'total eve charge', 'international plan', 'customer service calls', 'total night calls']",0.9295352323838081,0.890625,0.5876288659793815,0.7080745341614906,0.7876740821124978
9044,9045,"['international plan', 'total day minutes', 'total intl minutes', 'total day calls', 'total eve calls', 'total eve charge', 'total night calls', 'number vmail messages', 'account length', 'total intl charge']",0.9025487256371814,0.8478260869565217,0.4020618556701031,0.5454545454545454,0.6948905769578585
9045,9046,"['customer service calls', 'total night minutes', 'total day calls', 'total intl calls', 'number vmail messages', 'total eve calls', 'total day charge', 'total night charge', 'total eve minutes', 'total intl minutes']",0.9055472263868066,0.8541666666666666,0.422680412371134,0.5655172413793104,0.705199855308374
9046,9047,"['total intl minutes', 'total night minutes', 'total day minutes', 'account length', 'total night calls', 'total eve calls', 'voice mail plan', 'total day charge', 'total intl calls', 'total night charge']",0.8695652173913043,0.65625,0.21649484536082475,0.3255813953488372,0.5985982998733949
9047,9048,"['total night charge', 'total intl charge', 'international plan', 'total eve charge', 'total day minutes', 'number vmail messages', 'total day charge', 'total eve minutes', 'total night minutes', 'total eve calls']",0.9160419790104948,0.9555555555555556,0.44329896907216493,0.6056338028169015,0.7198950985711702
9048,9049,"['total intl calls', 'customer service calls', 'total eve minutes', 'total day minutes', 'total intl minutes', 'total eve charge', 'voice mail plan', 'total day charge', 'total night charge', 'total eve calls']",0.9175412293853074,0.85,0.5257731958762887,0.6496815286624205,0.754991861096039
9049,9050,"['total day minutes', 'total night calls', 'total night charge', 'total intl calls', 'international plan', 'number vmail messages', 'account length', 'total night minutes', 'total eve charge', 'total eve minutes']",0.9070464767616192,0.926829268292683,0.3917525773195876,0.5507246376811594,0.6932447097124254
9050,9051,"['total night minutes', 'customer service calls', 'total day calls', 'total day charge', 'total intl charge', 'international plan', 'total eve charge', 'total eve calls', 'voice mail plan', 'total intl minutes']",0.9295352323838081,0.8787878787878788,0.5979381443298969,0.7116564417177913,0.7919515283052994
9051,9052,"['total night charge', 'total night calls', 'account length', 'total eve calls', 'voice mail plan', 'total day calls', 'total intl calls', 'total day charge', 'international plan', 'total eve minutes']",0.9010494752623688,0.8974358974358975,0.36082474226804123,0.5147058823529412,0.6769035992041961
9052,9053,"['total night charge', 'total night calls', 'total eve minutes', 'account length', 'number vmail messages', 'total intl charge', 'total intl minutes', 'total day charge', 'international plan', 'total intl calls']",0.9145427286356822,0.9166666666666666,0.4536082474226804,0.6068965517241379,0.7232953517815156
9053,9054,"['total night calls', 'international plan', 'total day charge', 'total intl calls', 'customer service calls', 'total day minutes', 'total eve calls', 'total eve minutes', 'total night charge', 'total day calls']",0.9100449775112444,0.7466666666666667,0.5773195876288659,0.6511627906976744,0.7719931271477662
9054,9055,"['total night charge', 'total day calls', 'total intl charge', 'customer service calls', 'total day charge', 'number vmail messages', 'total intl calls', 'total day minutes', 'total eve calls', 'total eve charge']",0.9145427286356822,0.8448275862068966,0.5051546391752577,0.632258064516129,0.7446825827455236
9055,9056,"['customer service calls', 'total day charge', 'total day calls', 'total eve charge', 'total night calls', 'number vmail messages', 'international plan', 'total night minutes', 'total eve calls', 'total intl minutes']",0.9250374812593704,0.873015873015873,0.5670103092783505,0.6875,0.7764876107795261
9056,9057,"['total day minutes', 'customer service calls', 'total intl calls', 'number vmail messages', 'international plan', 'total night minutes', 'account length', 'total eve charge', 'total night calls', 'total day charge']",0.9280359820089955,0.8888888888888888,0.5773195876288659,0.7,0.78251944293724
9057,9058,"['total intl charge', 'number vmail messages', 'total eve minutes', 'total night charge', 'total day charge', 'total day calls', 'total eve calls', 'total intl minutes', 'customer service calls', 'international plan']",0.9235382308845578,0.8833333333333333,0.5463917525773195,0.6751592356687899,0.7670555254114667
9058,9059,"['total night calls', 'total day charge', 'customer service calls', 'voice mail plan', 'total eve charge', 'total eve minutes', 'total night charge', 'total eve calls', 'total intl charge', 'total day minutes']",0.9235382308845578,0.8709677419354839,0.5567010309278351,0.679245283018868,0.7713329716042684
9059,9060,"['customer service calls', 'voice mail plan', 'total night charge', 'total intl calls', 'total day minutes', 'total eve minutes', 'total night minutes', 'total eve calls', 'number vmail messages', 'total night calls']",0.9085457271364318,0.8214285714285714,0.4742268041237113,0.6013071895424836,0.7283414722372943
9060,9061,"['total intl charge', 'total intl minutes', 'total day calls', 'total night calls', 'total eve charge', 'number vmail messages', 'total night charge', 'total night minutes', 'total eve minutes', 'total intl calls']",0.856071964017991,1.0,0.010309278350515464,0.020408163265306124,0.5051546391752577
9061,9062,"['total night charge', 'total day charge', 'total intl calls', 'total eve calls', 'total night minutes', 'total eve charge', 'total intl minutes', 'account length', 'total intl charge', 'voice mail plan']",0.889055472263868,0.8709677419354839,0.27835051546391754,0.421875,0.6356664858021341
9062,9063,"['total eve charge', 'total intl calls', 'voice mail plan', 'total night minutes', 'total night calls', 'account length', 'customer service calls', 'total day charge', 'total night charge', 'total intl charge']",0.9130434782608695,0.8823529411764706,0.4639175257731959,0.608108108108108,0.7266956049918611
9063,9064,"['total day charge', 'voice mail plan', 'total day calls', 'total night minutes', 'total night charge', 'total eve minutes', 'total intl calls', 'customer service calls', 'account length', 'total eve charge']",0.9145427286356822,0.8571428571428571,0.4948453608247423,0.6274509803921569,0.740405136552722
9064,9065,"['number vmail messages', 'total eve minutes', 'total day charge', 'customer service calls', 'total intl charge', 'total night charge', 'total intl minutes', 'total day minutes', 'international plan', 'total day calls']",0.9280359820089955,0.8656716417910447,0.5979381443298969,0.7073170731707318,0.7910743353228431
9065,9066,"['total intl calls', 'total eve minutes', 'total night charge', 'account length', 'total day calls', 'total day charge', 'international plan', 'customer service calls', 'number vmail messages', 'total intl charge']",0.9325337331334332,0.8939393939393939,0.6082474226804123,0.7239263803680982,0.7979833604630132
9066,9067,"['account length', 'customer service calls', 'total intl calls', 'total night calls', 'international plan', 'total day calls', 'total night charge', 'total day charge', 'total eve calls', 'voice mail plan']",0.896551724137931,0.7258064516129032,0.4639175257731959,0.5660377358490567,0.7170464821848437
9067,9068,"['customer service calls', 'total day charge', 'total day minutes', 'total eve calls', 'total night charge', 'number vmail messages', 'total eve minutes', 'total eve charge', 'total day calls', 'total intl calls']",0.9145427286356822,0.8333333333333334,0.5154639175257731,0.6369426751592356,0.7489600289383251
9068,9069,"['international plan', 'total day minutes', 'voice mail plan', 'customer service calls', 'total night charge', 'total night calls', 'total night minutes', 'total intl calls', 'total eve calls', 'total eve minutes']",0.9250374812593704,0.8852459016393442,0.5567010309278351,0.6835443037974684,0.7722101645867245
9069,9070,"['total eve minutes', 'total intl minutes', 'total day minutes', 'number vmail messages', 'total day charge', 'voice mail plan', 'international plan', 'account length', 'total night minutes', 'total day calls']",0.9070464767616192,0.8888888888888888,0.41237113402061853,0.5633802816901409,0.7017996020980285
9070,9071,"['international plan', 'voice mail plan', 'total intl minutes', 'total eve charge', 'total eve minutes', 'total night charge', 'total day calls', 'total intl calls', 'customer service calls', 'account length']",0.9010494752623688,0.803921568627451,0.422680412371134,0.5540540540540541,0.7025682763610056
9071,9072,"['total eve calls', 'total intl calls', 'voice mail plan', 'total day minutes', 'total eve charge', 'customer service calls', 'total night minutes', 'total intl charge', 'total night charge', 'total day calls']",0.9115442278860569,0.8518518518518519,0.4742268041237113,0.609271523178808,0.7300958582022065
9072,9073,"['total night charge', 'total eve minutes', 'total night calls', 'total eve calls', 'number vmail messages', 'total day calls', 'voice mail plan', 'total day minutes', 'total intl calls', 'total intl charge']",0.8875562218890555,0.84375,0.27835051546391754,0.4186046511627907,0.634789292819678
9073,9074,"['total day charge', 'total intl charge', 'total day minutes', 'customer service calls', 'total intl minutes', 'total night minutes', 'total night charge', 'account length', 'total eve charge', 'international plan']",0.9070464767616192,0.7397260273972602,0.5567010309278351,0.6352941176470588,0.7616838487972508
9074,9075,"['customer service calls', 'voice mail plan', 'account length', 'total intl minutes', 'total day minutes', 'total eve minutes', 'total eve calls', 'total intl charge', 'total night calls', 'total night minutes']",0.9085457271364318,0.86,0.44329896907216493,0.5850340136054422,0.7155091336588895
9075,9076,"['total intl charge', 'total day calls', 'total intl minutes', 'total eve charge', 'total day charge', 'account length', 'number vmail messages', 'total intl calls', 'total day minutes', 'customer service calls']",0.9100449775112444,0.8135593220338984,0.4948453608247423,0.6153846153846154,0.7377735576053536
9076,9077,"['international plan', 'total intl calls', 'total intl charge', 'total night minutes', 'total day calls', 'total day minutes', 'account length', 'number vmail messages', 'total day charge', 'total eve charge']",0.9235382308845578,0.9259259259259259,0.5154639175257731,0.662251655629139,0.754223186833062
9077,9078,"['account length', 'total eve calls', 'total night calls', 'number vmail messages', 'customer service calls', 'total intl minutes', 'total intl calls', 'total day calls', 'total intl charge', 'international plan']",0.8830584707646177,0.6862745098039216,0.36082474226804123,0.47297297297297297,0.6663772834147224
9078,9079,"['total day minutes', 'total eve minutes', 'international plan', 'number vmail messages', 'voice mail plan', 'total eve charge', 'total intl calls', 'customer service calls', 'total night minutes', 'total intl charge']",0.9445277361319341,0.9285714285714286,0.6701030927835051,0.778443113772455,0.8306655814794718
9079,9080,"['account length', 'total night minutes', 'total eve calls', 'total day calls', 'customer service calls', 'voice mail plan', 'total intl charge', 'total eve charge', 'total night charge', 'total eve minutes']",0.8530734632683659,0.48484848484848486,0.16494845360824742,0.24615384615384614,0.5675619461023694
9080,9081,"['account length', 'total eve calls', 'total night calls', 'international plan', 'number vmail messages', 'total day calls', 'total night minutes', 'total night charge', 'total eve charge', 'customer service calls']",0.8590704647676162,0.5454545454545454,0.18556701030927836,0.27692307692307694,0.5796256104177971
9081,9082,"['total day minutes', 'total eve calls', 'total eve minutes', 'total eve charge', 'total night charge', 'total day calls', 'international plan', 'total intl minutes', 'account length', 'customer service calls']",0.9070464767616192,0.7397260273972602,0.5567010309278351,0.6352941176470588,0.7616838487972508
9082,9083,"['total night minutes', 'international plan', 'total eve minutes', 'account length', 'total night calls', 'customer service calls', 'total intl calls', 'voice mail plan', 'total night charge', 'total eve charge']",0.8860569715142429,0.7692307692307693,0.30927835051546393,0.4411764705882353,0.6467444384156267
9083,9084,"['total eve calls', 'total eve minutes', 'total night charge', 'total day calls', 'total night minutes', 'total eve charge', 'total day minutes', 'account length', 'number vmail messages', 'voice mail plan']",0.8875562218890555,0.775,0.31958762886597936,0.4525547445255474,0.6518990775908844
9084,9085,"['total night minutes', 'total day charge', 'total intl minutes', 'total intl calls', 'number vmail messages', 'international plan', 'total night charge', 'total day minutes', 'total eve minutes', 'total eve charge']",0.9295352323838081,0.9464285714285714,0.5463917525773195,0.6928104575163397,0.7705642973412913
9085,9086,"['total intl charge', 'total night minutes', 'total eve calls', 'international plan', 'voice mail plan', 'total eve charge', 'total eve minutes', 'total night charge', 'customer service calls', 'total intl minutes']",0.8845577211394303,0.75,0.30927835051546393,0.43795620437956206,0.6458672454331705
9086,9087,"['total day charge', 'total intl minutes', 'account length', 'total eve charge', 'total intl charge', 'number vmail messages', 'international plan', 'total eve calls', 'total night minutes', 'total day minutes']",0.9100449775112444,0.9302325581395349,0.41237113402061853,0.5714285714285714,0.7035539880629408
9087,9088,"['total intl minutes', 'number vmail messages', 'customer service calls', 'total night minutes', 'international plan', 'total night calls', 'total intl calls', 'voice mail plan', 'total day calls', 'total intl charge']",0.8920539730134932,0.7551020408163265,0.38144329896907214,0.5068493150684932,0.6801953336950624
9088,9089,"['number vmail messages', 'account length', 'total eve charge', 'voice mail plan', 'total intl charge', 'total day minutes', 'total night minutes', 'total eve minutes', 'total night calls', 'total day calls']",0.8935532233883059,0.90625,0.29896907216494845,0.44961240310077516,0.6468529571351058
9089,9090,"['total day minutes', 'total intl minutes', 'total intl calls', 'voice mail plan', 'total eve calls', 'account length', 'total day calls', 'total eve charge', 'total day charge', 'total night calls']",0.889055472263868,0.8285714285714286,0.29896907216494845,0.4393939393939394,0.6442213781877373
9090,9091,"['total intl charge', 'total day minutes', 'total night minutes', 'total eve charge', 'total day calls', 'international plan', 'total intl minutes', 'voice mail plan', 'total eve minutes', 'total night calls']",0.9145427286356822,0.9347826086956522,0.44329896907216493,0.6013986013986015,0.719017905588714
9091,9092,"['account length', 'international plan', 'number vmail messages', 'voice mail plan', 'total day calls', 'total eve minutes', 'total eve calls', 'total day minutes', 'customer service calls', 'total night calls']",0.9055472263868066,0.84,0.4329896907216495,0.5714285714285714,0.7094773015011756
9092,9093,"['voice mail plan', 'total intl minutes', 'account length', 'total night minutes', 'total day charge', 'number vmail messages', 'total eve calls', 'total eve charge', 'customer service calls', 'total night charge']",0.9100449775112444,0.8627450980392157,0.4536082474226804,0.5945945945945946,0.7206637728341472
9093,9094,"['total night minutes', 'total day calls', 'number vmail messages', 'customer service calls', 'international plan', 'total day minutes', 'total night charge', 'voice mail plan', 'total intl calls', 'account length']",0.8950524737631185,0.7142857142857143,0.4639175257731959,0.5625000000000001,0.7161692892023875
9094,9095,"['total eve charge', 'total night calls', 'total day minutes', 'number vmail messages', 'account length', 'international plan', 'total intl minutes', 'total day charge', 'total night charge', 'total eve minutes']",0.9130434782608695,0.9148936170212766,0.44329896907216493,0.5972222222222221,0.7181407126062579
9095,9096,"['international plan', 'number vmail messages', 'total eve minutes', 'total eve charge', 'account length', 'voice mail plan', 'total intl calls', 'total night minutes', 'total eve calls', 'total day charge']",0.9070464767616192,0.9069767441860465,0.4020618556701031,0.5571428571428572,0.6975221559052269
9096,9097,"['total night minutes', 'total day minutes', 'account length', 'total night calls', 'international plan', 'total intl calls', 'total intl charge', 'total eve charge', 'total day calls', 'number vmail messages']",0.9160419790104948,0.9183673469387755,0.4639175257731959,0.6164383561643836,0.7284499909567734
9097,9098,"['total day minutes', 'total intl minutes', 'total intl charge', 'total night charge', 'total night minutes', 'total night calls', 'voice mail plan', 'total eve charge', 'total eve calls', 'international plan']",0.9025487256371814,0.9,0.3711340206185567,0.5255474452554746,0.6820582383794538
9098,9099,"['total night minutes', 'total eve minutes', 'total intl charge', 'total eve charge', 'total day minutes', 'total intl calls', 'customer service calls', 'voice mail plan', 'total day charge', 'total intl minutes']",0.9160419790104948,0.8596491228070176,0.5051546391752577,0.6363636363636364,0.7455597757279797
9099,9100,"['total intl charge', 'customer service calls', 'number vmail messages', 'voice mail plan', 'account length', 'total eve minutes', 'international plan', 'total day calls', 'total intl calls', 'total eve calls']",0.889055472263868,0.7169811320754716,0.3917525773195876,0.5066666666666666,0.6827183939229516
9100,9101,"['account length', 'total night charge', 'voice mail plan', 'total eve calls', 'total eve charge', 'total intl charge', 'total intl calls', 'total day minutes', 'total night minutes', 'number vmail messages']",0.8860569715142429,0.8620689655172413,0.25773195876288657,0.3968253968253968,0.6253572074516187
9101,9102,"['total eve charge', 'total night charge', 'total eve minutes', 'total night minutes', 'total intl charge', 'total intl calls', 'total day calls', 'voice mail plan', 'total intl minutes', 'total eve calls']",0.8515742128935532,0.0,0.0,0.0,0.4982456140350877
9102,9103,"['voice mail plan', 'total night calls', 'total intl charge', 'customer service calls', 'total day charge', 'international plan', 'total eve calls', 'total eve charge', 'total eve minutes', 'total day minutes']",0.9325337331334332,0.8611111111111112,0.6391752577319587,0.7337278106508877,0.8108156990414179
9103,9104,"['total day charge', 'total day minutes', 'account length', 'total day calls', 'total eve calls', 'total night calls', 'total intl minutes', 'total intl charge', 'total eve minutes', 'total night minutes']",0.8695652173913043,0.6136363636363636,0.27835051546391754,0.3829787234042553,0.6242629770302044
9104,9105,"['total day minutes', 'total day calls', 'total night charge', 'international plan', 'total day charge', 'number vmail messages', 'total night calls', 'total night minutes', 'total eve calls', 'total intl charge']",0.8845577211394303,0.7272727272727273,0.32989690721649484,0.4539007092198582,0.6544221378187738
9105,9106,"['total eve charge', 'total intl calls', 'international plan', 'total intl charge', 'voice mail plan', 'total day minutes', 'account length', 'total eve minutes', 'total night calls', 'total day calls']",0.9160419790104948,0.9183673469387755,0.4639175257731959,0.6164383561643836,0.7284499909567734
9106,9107,"['total eve minutes', 'total intl minutes', 'total eve calls', 'voice mail plan', 'international plan', 'total night charge', 'total eve charge', 'total day minutes', 'number vmail messages', 'total day charge']",0.9175412293853074,0.92,0.4742268041237113,0.6258503401360545,0.7336046301320311
